Time,Outside,Flow,Return,Room,RollingAvgOutside,SlabTarget,SlabTrigger,SlabModelled,records_since_relay_change,heat_off_slab_temp,Call
2022-02-28 10:57:15,9.6,33.8,20.7,18.5,7.8,21.9,18.9,22.9,2,23.2,1
2022-02-28 11:02:29,9.6,38.5,21.0,18.5,7.9,21.8,18.8,22.7,3,23.2,1
2022-02-28 11:07:43,9.7,39.3,21.3,18.5,7.9,21.8,18.8,22.6,4,23.2,1
2022-02-28 11:12:58,9.7,38.7,21.5,18.5,8.0,21.8,18.8,22.4,5,23.2,1
2022-02-28 11:18:12,9.7,34.1,21.5,18.6,8.0,21.8,18.8,22.3,6,23.2,1
2022-02-28 11:23:26,9.8,31.4,21.6,18.6,8.1,21.8,18.8,22.1,7,23.2,1
2022-02-28 11:28:40,9.7,30.6,21.5,18.6,8.1,21.8,18.8,21.9,8,23.2,1
2022-02-28 11:33:54,9.7,34.1,21.7,18.6,8.1,21.7,18.7,21.8,9,23.2,1
2022-02-28 11:39:08,9.6,39.1,21.9,18.6,8.2,21.7,18.7,21.6,-1,21.9,0
2022-02-28 11:44:22,9.5,40.0,22.0,18.5,8.2,21.7,18.7,21.9,0,21.9,0
2022-02-28 11:49:37,9.5,38.2,22.2,18.5,8.2,21.7,18.7,21.7,1,21.9,0
2022-02-28 11:54:51,9.6,34.7,22.6,18.5,8.3,21.7,18.7,21.5,2,21.9,0
2022-02-28 12:00:05,9.5,32.5,23.0,18.5,8.3,21.7,18.7,21.4,3,21.9,0
2022-02-28 12:05:19,9.5,30.8,23.4,18.4,8.3,21.7,18.7,21.2,4,21.9,0
2022-02-28 12:10:33,9.6,29.4,23.7,18.4,8.3,21.7,18.7,21.0,5,21.9,0
2022-02-28 12:16:08,9.7,28.3,23.9,18.4,8.4,21.6,18.6,20.9,6,21.9,0
2022-02-28 12:21:23,9.9,27.7,24.1,18.4,8.4,21.6,18.6,20.7,7,21.9,0
2022-02-28 12:26:37,9.9,27.2,24.3,18.5,8.4,21.6,18.6,20.6,8,21.9,0
2022-02-28 12:31:51,9.9,26.9,24.4,18.5,8.5,21.6,18.6,20.4,9,21.9,0
2022-02-28 12:37:05,9.8,26.9,24.4,18.5,8.5,21.6,18.6,20.3,10,21.9,0
2022-02-28 12:42:19,9.7,27.2,24.4,18.5,8.5,21.6,18.6,20.1,11,21.9,0
2022-02-28 12:47:34,9.6,27.4,24.4,18.3,8.5,21.6,18.6,20.0,12,21.9,0
2022-02-28 12:52:48,9.4,27.3,24.4,18.3,8.5,21.6,18.6,19.8,13,21.9,0
2022-02-28 12:58:02,9.3,27.1,24.5,18.4,8.6,21.6,18.6,19.7,14,21.9,0
2022-02-28 13:03:16,9.2,26.9,24.5,18.3,8.6,21.6,18.6,19.5,15,21.9,0
2022-02-28 13:08:30,9.2,26.6,24.5,18.3,8.6,21.6,18.6,19.4,16,21.9,0
2022-02-28 13:13:44,9.2,26.6,24.4,18.4,8.6,21.6,18.6,19.3,17,21.9,0
2022-02-28 13:18:58,9.4,26.7,24.4,18.4,8.6,21.6,18.6,19.1,18,21.9,0
2022-02-28 13:24:13,9.2,26.9,24.4,18.4,8.6,21.6,18.6,19.0,19,21.9,0
2022-02-28 13:29:27,9.2,26.8,24.4,18.4,8.6,21.6,18.6,18.9,20,21.9,0
2022-02-28 13:34:41,9.2,26.8,24.4,18.4,8.6,21.5,18.5,18.7,21,21.9,0
2022-02-28 13:39:55,9.2,26.5,24.4,18.4,8.6,21.5,18.5,18.6,22,21.9,0
2022-02-28 13:45:09,9.1,26.3,24.4,18.4,8.6,21.5,18.5,18.5,-1,21.9,1
2022-02-28 13:50:24,9.2,27.1,24.2,18.4,8.7,21.5,18.5,21.9,0,21.9,1
2022-02-28 13:55:38,9.1,30.5,21.5,18.4,8.7,21.5,18.5,21.7,1,21.9,1
2022-02-28 14:00:52,9.0,32.1,20.9,18.4,8.7,21.5,18.5,21.5,2,21.9,1
2022-02-28 14:06:06,9.1,37.7,21.2,18.3,8.7,21.5,18.5,21.4,3,21.9,1
2022-02-28 14:11:20,9.1,38.6,21.5,18.4,8.7,21.5,18.5,21.2,4,21.9,1
2022-02-28 14:16:34,9.2,34.2,21.6,18.4,8.7,21.5,18.5,21.0,5,21.9,1
2022-02-28 14:21:49,9.2,31.9,21.6,18.4,8.7,21.5,18.5,20.9,6,21.9,1
2022-02-28 14:27:03,9.1,29.1,21.6,18.3,8.8,21.5,18.5,20.7,-1,21.6,0
2022-02-28 14:32:17,9.1,34.3,21.7,18.3,8.8,21.5,18.5,21.6,0,21.6,0
2022-02-28 14:37:31,9.2,38.3,22.1,18.3,8.8,21.5,18.5,21.5,1,21.6,0
2022-02-28 14:42:45,9.3,36.9,22.6,18.3,8.9,21.5,18.5,21.3,2,21.6,0
2022-02-28 14:48:00,9.3,34.7,23.2,18.3,8.9,21.4,18.4,21.1,3,21.6,0
2022-02-28 14:53:14,9.1,32.9,23.8,18.3,8.9,21.4,18.4,21.0,4,21.6,0
2022-02-28 14:58:28,9.1,31.5,24.1,18.3,8.9,21.4,18.4,20.8,5,21.6,0
2022-02-28 15:03:42,9.0,30.4,24.3,18.3,9.0,21.4,18.4,20.6,6,21.6,0
2022-02-28 15:08:56,8.9,29.5,24.5,18.3,9.0,21.4,18.4,20.5,7,21.6,0
2022-02-28 15:14:10,8.9,28.8,24.7,18.2,9.0,21.4,18.4,20.3,8,21.6,0
2022-02-28 15:19:25,8.9,28.1,24.8,18.3,9.0,21.4,18.4,20.2,9,21.6,0
2022-02-28 15:24:39,8.9,27.7,25.0,18.3,9.1,21.4,18.4,20.0,10,21.6,0
2022-02-28 15:29:53,8.8,27.4,25.1,18.3,9.1,21.4,18.4,19.9,11,21.6,0
2022-02-28 15:35:07,8.8,27.3,25.0,18.3,9.1,21.4,18.4,19.7,12,21.6,0
2022-02-28 15:40:21,8.8,27.5,24.9,18.3,9.1,21.3,18.3,19.6,13,21.6,0
2022-02-28 15:46:01,8.8,27.6,24.9,18.2,9.1,21.3,18.3,19.4,14,21.6,0
2022-02-28 15:51:15,8.8,27.3,24.9,18.1,9.2,21.3,18.3,19.3,15,21.6,0
2022-02-28 15:56:29,8.7,27.0,24.9,18.1,9.2,21.3,18.3,19.1,16,21.6,0
2022-02-28 16:01:43,8.7,26.8,24.9,18.1,9.2,21.3,18.3,19.0,17,21.6,0
2022-02-28 16:06:58,8.7,26.8,24.9,18.1,9.2,21.3,18.3,18.9,18,21.6,0
2022-02-28 16:12:12,8.7,26.8,24.9,18.1,9.2,21.3,18.3,18.7,19,21.6,0
2022-02-28 16:17:26,8.7,26.8,24.8,18.0,9.2,21.3,18.3,18.6,20,21.6,0
2022-02-28 16:22:40,8.6,27.1,24.8,18.1,9.2,21.3,18.3,18.5,21,21.6,0
2022-02-28 16:27:54,8.6,27.4,24.8,18.1,9.2,21.3,18.3,18.3,22,21.6,0
2022-02-28 16:33:08,8.6,27.5,24.8,18.1,9.2,21.3,18.3,18.2,-1,21.6,1
2022-02-28 16:38:23,8.6,28.7,24.6,18.1,9.2,21.3,18.3,21.6,0,21.6,1
2022-02-28 16:43:37,8.6,32.9,21.6,18.1,9.2,21.3,18.3,21.5,1,21.6,1
2022-02-28 16:48:51,8.5,29.4,20.7,18.1,9.2,21.3,18.3,21.3,2,21.6,1
2022-02-28 16:54:05,8.3,28.8,20.8,18.1,9.2,21.3,18.3,21.1,3,21.6,1
2022-02-28 16:59:19,7.8,30.6,21.1,18.1,9.2,21.3,18.3,21.0,4,21.6,1
2022-02-28 17:04:33,7.5,38.2,21.4,18.1,9.2,21.3,18.3,20.8,5,21.6,1
2022-02-28 17:09:48,7.2,38.8,21.6,18.1,9.1,21.4,18.4,20.6,6,21.6,1
2022-02-28 17:15:02,7.2,37.4,21.8,18.1,9.1,21.4,18.4,20.5,-1,21.8,0
2022-02-28 17:20:16,7.1,31.8,21.7,18.1,9.1,21.4,18.4,21.8,0,21.8,0
2022-02-28 17:25:30,7.1,34.2,21.9,18.1,9.0,21.4,18.4,21.6,1,21.8,0
2022-02-28 17:30:44,7.1,33.9,22.3,18.1,9.0,21.4,18.4,21.4,2,21.8,0
2022-02-28 17:35:58,7.1,32.0,22.8,18.1,8.9,21.4,18.4,21.3,3,21.8,0
2022-02-28 17:41:13,7.1,30.4,23.3,18.2,8.9,21.4,18.4,21.1,4,21.8,0
2022-02-28 17:46:27,7.1,29.1,23.7,18.1,8.9,21.5,18.5,21.0,5,21.8,0
2022-02-28 17:51:41,7.1,28.2,24.0,18.1,8.8,21.5,18.5,20.8,6,21.8,0
2022-02-28 17:56:55,7.1,27.9,24.2,18.1,8.8,21.5,18.5,20.6,7,21.8,0
2022-02-28 18:02:10,7.0,27.9,24.4,18.2,8.8,21.5,18.5,20.5,8,21.8,0
2022-02-28 18:07:23,6.8,27.8,24.5,18.2,8.7,21.5,18.5,20.3,9,21.8,0
2022-02-28 18:12:38,6.8,27.8,24.5,18.2,8.7,21.5,18.5,20.2,10,21.8,0
2022-02-28 18:17:54,6.8,27.7,24.7,18.2,8.7,21.5,18.5,20.0,11,21.8,0
2022-02-28 18:23:08,6.8,27.4,24.8,18.2,8.6,21.6,18.6,19.9,12,21.8,0
2022-02-28 18:28:23,6.8,27.2,24.9,18.1,8.6,21.6,18.6,19.7,13,21.8,0
2022-02-28 18:33:37,6.7,27.3,24.9,18.2,8.5,21.6,18.6,19.6,14,21.8,0
2022-02-28 18:38:51,6.6,27.4,24.9,18.5,8.5,21.6,18.6,19.4,15,21.8,0
2022-02-28 18:44:05,6.6,27.6,24.8,19.5,8.4,21.6,18.6,19.3,16,21.8,0
2022-02-28 18:49:20,6.6,27.5,24.8,20.6,8.4,21.6,18.6,19.2,17,21.8,0
2022-02-28 18:54:34,6.6,27.2,24.7,21.8,8.4,21.7,18.7,19.0,18,21.8,0
2022-02-28 18:59:48,6.6,26.7,24.5,23.1,8.3,21.7,18.7,18.9,19,21.8,0
2022-02-28 19:05:02,6.6,26.1,24.3,24.2,8.3,21.7,18.7,18.8,20,21.8,0
2022-02-28 19:10:17,6.6,25.6,24.1,24.7,8.2,21.7,18.7,18.6,-1,21.8,1
2022-02-28 19:15:31,6.6,25.1,23.8,24.8,8.2,21.7,18.7,21.8,0,21.8,1
2022-02-28 19:20:45,6.6,24.7,23.6,24.8,8.2,21.7,18.7,21.6,1,21.8,1
2022-02-28 19:25:59,6.6,24.4,23.6,24.7,8.1,21.8,18.8,21.4,2,21.8,1
2022-02-28 19:31:13,6.6,24.2,23.5,24.6,8.1,21.8,18.8,21.3,3,21.8,1
2022-02-28 19:36:27,6.6,24.0,23.3,24.4,8.0,21.8,18.8,21.1,4,21.8,1
2022-02-28 19:41:42,6.6,23.8,23.1,24.3,8.0,21.8,18.8,21.0,5,21.8,1
2022-02-28 19:46:56,6.5,23.6,23.0,24.6,8.0,21.8,18.8,20.8,6,21.8,1
2022-02-28 19:52:10,6.5,23.4,22.8,25.4,7.9,21.8,18.8,20.6,-1,22.8,0
2022-02-28 19:57:24,6.5,23.2,22.6,26.3,7.9,21.8,18.8,22.8,0,22.8,0
2022-02-28 20:02:38,6.5,23.0,22.4,26.8,7.9,21.9,18.9,22.6,1,22.8,0
2022-02-28 20:07:52,6.5,22.7,22.2,27.1,7.8,21.9,18.9,22.5,2,22.8,0
2022-02-28 20:13:06,6.4,22.5,22.0,27.6,7.8,21.9,18.9,22.3,3,22.8,0
2022-02-28 20:18:21,6.4,22.4,22.0,28.8,7.7,21.9,18.9,22.1,4,22.8,0
2022-02-28 20:23:35,6.5,22.3,21.8,29.5,7.7,21.9,18.9,22.0,5,22.8,0
2022-02-28 20:28:49,6.4,22.2,21.8,29.4,7.7,21.9,18.9,21.8,6,22.8,0
2022-02-28 20:34:03,6.4,22.1,21.7,28.3,7.6,21.9,18.9,21.6,7,22.8,0
2022-02-28 20:39:17,6.4,22.1,21.6,27.4,7.6,22.0,19.0,21.5,8,22.8,0
2022-02-28 20:44:31,6.5,21.9,21.5,26.8,7.6,22.0,19.0,21.3,9,22.8,0
2022-02-28 20:49:46,6.4,21.7,21.3,26.3,7.5,22.0,19.0,21.2,10,22.8,0
2022-02-28 20:55:00,6.4,21.5,21.1,25.8,7.5,22.0,19.0,21.0,11,22.8,0
2022-02-28 21:00:14,6.4,21.3,21.0,25.5,7.4,22.0,19.0,20.9,12,22.8,0
2022-02-28 21:05:28,6.4,21.2,20.9,25.6,7.4,22.0,19.0,20.7,13,22.8,0
2022-02-28 21:10:42,6.5,21.1,20.8,25.9,7.4,22.1,19.1,20.6,14,22.8,0
2022-02-28 21:15:56,6.4,21.0,20.7,25.9,7.3,22.1,19.1,20.5,15,22.8,0
2022-02-28 21:21:11,6.4,20.9,20.6,25.8,7.3,22.1,19.1,20.3,16,22.8,0
2022-02-28 21:26:25,6.3,20.9,20.6,25.5,7.3,22.1,19.1,20.2,17,22.8,0
2022-02-28 21:31:39,6.2,20.9,20.6,25.3,7.2,22.1,19.1,20.0,18,22.8,0
2022-02-28 21:36:53,6.2,20.9,20.5,25.1,7.2,22.1,19.1,19.9,19,22.8,0
2022-02-28 21:42:07,6.1,20.9,20.4,24.9,7.1,22.1,19.1,19.8,20,22.8,0
2022-02-28 21:47:22,6.1,20.8,20.3,24.7,7.1,22.2,19.2,19.7,21,22.8,0
2022-02-28 21:52:36,6.1,20.6,20.2,24.4,7.1,22.2,19.2,19.5,22,22.8,0
2022-02-28 21:57:50,6.0,20.5,20.1,24.2,7.0,22.2,19.2,19.4,23,22.8,0
2022-02-28 22:03:04,6.0,20.4,20.1,24.0,7.0,22.2,19.2,19.3,24,22.8,0
2022-02-28 22:08:18,6.0,20.4,20.0,23.8,7.0,22.2,19.2,19.2,-1,22.8,1
2022-02-28 22:13:32,5.9,20.4,20.0,23.6,6.9,22.2,19.2,22.8,0,22.8,1
2022-02-28 22:18:46,5.9,23.0,19.8,23.5,6.9,22.2,19.2,22.6,1,22.8,1
2022-02-28 22:24:00,5.9,28.1,20.1,23.3,6.8,22.3,19.3,22.5,2,22.8,1
2022-02-28 22:29:15,5.9,27.4,20.4,22.9,6.8,22.3,19.3,22.3,3,22.8,1
2022-02-28 22:34:29,5.9,27.7,20.2,22.5,6.8,22.3,19.3,22.1,4,22.8,1
2022-02-28 22:39:43,5.9,29.8,20.5,21.9,6.7,22.3,19.3,22.0,5,22.8,1
2022-02-28 22:44:57,5.9,33.9,20.8,21.6,6.7,22.3,19.3,21.8,6,22.8,1
2022-02-28 22:50:11,5.9,35.1,21.0,21.3,6.6,22.3,19.3,21.6,7,22.8,1
2022-02-28 22:55:25,5.9,31.9,21.1,21.2,6.6,22.4,19.4,21.5,8,22.8,1
2022-02-28 23:00:40,5.9,31.6,21.0,21.1,6.6,22.4,19.4,21.3,9,22.8,1
2022-02-28 23:05:54,5.9,31.8,21.1,21.0,6.5,22.4,19.4,21.2,10,22.8,1
2022-02-28 23:11:08,5.9,30.0,20.9,20.8,6.5,22.4,19.4,21.0,11,22.8,1
2022-02-28 23:16:22,5.9,33.8,21.2,20.7,6.5,22.4,19.4,20.9,12,22.8,1
2022-02-28 23:21:36,5.9,33.0,21.4,20.6,6.5,22.4,19.4,20.7,13,22.8,1
2022-02-28 23:26:51,5.8,33.2,21.5,20.6,6.4,22.4,19.4,20.6,14,22.8,1
2022-02-28 23:32:05,5.8,33.4,21.5,20.5,6.4,22.4,19.4,20.5,15,22.8,1
2022-02-28 23:37:19,5.8,31.0,21.4,20.4,6.4,22.4,19.4,20.3,16,22.8,1
2022-02-28 23:42:33,5.8,30.9,21.4,20.4,6.4,22.4,19.4,20.2,17,22.8,1
2022-02-28 23:47:47,5.7,32.7,21.6,20.3,6.4,22.5,19.5,20.0,18,22.8,1
2022-02-28 23:53:02,5.4,31.9,21.7,20.2,6.3,22.5,19.5,19.9,19,22.8,1
2022-02-28 23:58:16,5.1,32.4,21.8,20.2,6.3,22.5,19.5,19.8,20,22.8,1
2022-03-01 00:03:30,5.0,32.8,21.8,20.1,6.3,22.5,19.5,19.7,21,22.8,1
2022-03-01 00:08:44,5.0,36.4,21.9,20.1,6.3,22.5,19.5,19.5,22,22.8,1
2022-03-01 00:13:58,4.9,33.4,21.9,20.0,6.2,22.5,19.5,19.4,23,22.8,1
2022-03-01 00:19:12,4.9,30.2,21.8,20.0,6.2,22.5,19.5,19.3,24,22.8,1
2022-03-01 00:24:27,4.9,32.8,22.0,20.0,6.2,22.5,19.5,19.2,25,22.8,1
2022-03-01 00:29:41,4.7,32.0,22.0,19.9,6.1,22.5,19.5,19.0,26,22.8,1
2022-03-01 00:34:55,4.8,35.4,22.2,19.9,6.1,22.6,19.6,18.9,27,22.8,1
2022-03-01 00:40:09,4.8,33.4,22.2,19.8,6.1,22.6,19.6,18.8,28,22.8,1
2022-03-01 00:45:23,4.8,28.9,22.1,19.8,6.1,22.6,19.6,18.7,29,22.8,1
2022-03-01 00:50:37,4.6,33.1,22.2,19.8,6.0,22.6,19.6,18.6,30,22.8,1
2022-03-01 00:55:52,4.7,34.6,22.2,19.7,6.0,22.6,19.6,18.5,31,22.8,1
2022-03-01 01:01:06,4.8,38.0,22.4,19.7,6.0,22.6,19.6,18.4,32,22.8,1
2022-03-01 01:06:20,4.5,38.8,22.5,19.7,5.9,22.6,19.6,18.3,33,22.8,1
2022-03-01 01:11:34,4.6,38.7,22.6,19.6,5.9,22.6,19.6,18.2,34,22.8,1
2022-03-01 01:16:48,4.5,37.4,22.7,19.6,5.9,22.6,19.6,18.1,-1,22.7,0
2022-03-01 01:22:03,4.5,35.0,22.7,19.6,5.9,22.7,19.7,22.7,0,22.7,0
2022-03-01 01:27:17,4.5,36.2,22.8,19.6,5.8,22.7,19.7,22.5,1,22.7,0
2022-03-01 01:32:31,4.6,34.6,22.9,19.6,5.8,22.7,19.7,22.4,2,22.7,0
2022-03-01 01:37:45,4.6,32.4,22.8,19.5,5.8,22.7,19.7,22.2,3,22.7,0
2022-03-01 01:42:59,4.6,30.5,22.8,19.5,5.7,22.7,19.7,22.0,4,22.7,0
2022-03-01 01:48:14,4.3,28.8,22.8,19.5,5.7,22.7,19.7,21.9,5,22.7,0
2022-03-01 01:53:28,3.5,27.6,22.7,19.4,5.7,22.7,19.7,21.7,6,22.7,0
2022-03-01 01:58:42,3.3,26.6,22.6,19.4,5.6,22.8,19.8,21.6,7,22.7,0
2022-03-01 02:03:56,3.4,25.8,22.4,19.4,5.6,22.8,19.8,21.4,8,22.7,0
2022-03-01 02:09:10,3.5,25.1,22.3,19.4,5.5,22.8,19.8,21.3,9,22.7,0
2022-03-01 02:14:24,3.5,24.5,22.1,19.4,5.5,22.8,19.8,21.1,10,22.7,0
2022-03-01 02:19:38,3.7,24.0,21.9,19.3,5.5,22.8,19.8,21.0,11,22.7,0
2022-03-01 02:24:52,3.3,23.4,21.7,19.3,5.4,22.8,19.8,20.8,12,22.7,0
2022-03-01 02:30:07,3.2,23.0,21.6,19.3,5.4,22.9,19.9,20.7,13,22.7,0
2022-03-01 02:35:21,3.5,22.7,21.4,19.3,5.3,22.9,19.9,20.5,14,22.7,0
2022-03-01 02:40:35,3.6,22.6,21.3,19.2,5.3,22.9,19.9,20.4,15,22.7,0
2022-03-01 02:45:49,3.4,22.6,21.3,19.2,5.2,22.9,19.9,20.2,16,22.7,0
2022-03-01 02:51:03,3.3,22.7,21.2,19.2,5.2,22.9,19.9,20.1,17,22.7,0
2022-03-01 02:56:17,3.8,22.8,21.3,19.2,5.2,22.9,19.9,20.0,18,22.7,0
2022-03-01 03:01:32,3.9,23.0,21.3,19.1,5.1,22.9,19.9,19.8,-1,22.7,1
2022-03-01 03:06:46,3.6,24.5,21.4,19.1,5.1,23.0,20.0,22.7,0,22.7,1
2022-03-01 03:12:00,3.8,32.9,21.2,19.1,5.1,23.0,20.0,22.5,1,22.7,1
2022-03-01 03:17:14,3.8,36.5,21.4,19.1,5.0,23.0,20.0,22.4,2,22.7,1
2022-03-01 03:22:28,3.9,38.0,21.8,19.1,5.0,23.0,20.0,22.2,3,22.7,1
2022-03-01 03:27:43,3.8,34.0,21.9,19.1,4.9,23.0,20.0,22.0,4,22.7,1
2022-03-01 03:32:57,3.8,33.7,22.0,19.1,4.9,23.0,20.0,21.9,5,22.7,1
2022-03-01 03:38:11,3.6,36.8,22.3,19.1,4.9,23.1,20.1,21.7,6,22.7,1
2022-03-01 03:43:25,3.6,37.6,22.4,19.1,4.8,23.1,20.1,21.6,7,22.7,1
2022-03-01 03:48:39,3.6,39.2,22.5,19.1,4.8,23.1,20.1,21.4,8,22.7,1
2022-03-01 03:53:53,3.6,37.4,22.5,19.1,4.8,23.1,20.1,21.3,9,22.7,1
2022-03-01 03:59:07,3.5,38.1,22.6,19.1,4.7,23.1,20.1,21.1,10,22.7,1
2022-03-01 04:04:21,2.9,33.0,22.6,19.0,4.7,23.1,20.1,21.0,11,22.7,1
2022-03-01 04:09:35,2.8,36.7,22.7,19.1,4.6,23.1,20.1,20.8,12,22.7,1
2022-03-01 04:14:50,3.1,39.4,22.9,19.1,4.6,23.2,20.2,20.7,13,22.7,1
2022-03-01 04:20:04,3.1,38.4,22.9,19.1,4.6,23.2,20.2,20.5,14,22.7,1
2022-03-01 04:25:18,3.1,38.1,23.0,19.1,4.5,23.2,20.2,20.4,15,22.7,1
2022-03-01 04:30:32,3.0,38.6,23.0,19.1,4.5,23.2,20.2,20.2,16,22.7,1
2022-03-01 04:35:46,2.6,38.8,23.1,19.1,4.4,23.2,20.2,20.1,17,22.7,1
2022-03-01 04:41:00,2.8,38.5,23.1,19.1,4.4,23.2,20.2,20.0,18,22.7,1
2022-03-01 04:46:15,2.9,37.5,23.1,19.1,4.3,23.3,20.3,19.8,19,22.7,1
2022-03-01 04:51:29,3.0,32.8,23.0,19.1,4.3,23.3,20.3,19.7,20,22.7,1
2022-03-01 04:56:43,3.2,35.4,23.0,19.1,4.3,23.3,20.3,19.6,21,22.7,1
2022-03-01 05:01:57,2.7,37.9,23.2,19.1,4.2,23.3,20.3,19.4,22,22.7,1
2022-03-01 05:07:12,2.9,38.2,23.1,19.1,4.2,23.3,20.3,19.3,23,22.7,1
2022-03-01 05:12:26,2.9,36.5,23.2,19.1,4.1,23.3,20.3,19.2,24,22.7,1
2022-03-01 05:17:40,2.4,38.1,23.2,19.1,4.1,23.4,20.4,19.1,25,22.7,1
2022-03-01 05:22:54,2.7,37.8,23.2,19.1,4.0,23.4,20.4,18.9,26,22.7,1
2022-03-01 05:28:08,2.4,36.7,23.3,19.1,4.0,23.4,20.4,18.8,27,22.7,1
2022-03-01 05:33:22,2.3,31.8,23.1,19.1,3.9,23.4,20.4,18.7,28,22.7,1
2022-03-01 05:38:37,2.5,35.6,23.3,19.1,3.9,23.4,20.4,18.6,29,22.7,1
2022-03-01 05:43:51,2.5,35.4,23.3,19.1,3.9,23.5,20.5,18.5,30,22.7,1
2022-03-01 05:49:05,2.5,31.9,23.3,19.1,3.8,23.5,20.5,18.4,31,22.7,1
2022-03-01 05:54:19,2.7,32.9,23.3,19.1,3.8,23.5,20.5,18.3,32,22.7,1
2022-03-01 05:59:33,2.8,37.3,23.4,19.1,3.7,23.5,20.5,18.2,33,22.7,1
2022-03-01 06:04:47,2.4,37.5,23.5,19.1,3.7,23.5,20.5,18.1,34,22.7,1
2022-03-01 06:10:01,2.2,39.8,23.5,19.1,3.6,23.5,20.5,18.0,35,22.7,1
2022-03-01 06:15:15,2.1,38.7,23.6,19.1,3.6,23.6,20.6,17.9,-1,23.6,0
2022-03-01 06:20:30,2.7,38.1,23.6,19.1,3.6,23.6,20.6,23.6,0,23.6,0
2022-03-01 06:25:44,3.0,38.0,23.7,19.1,3.5,23.6,20.6,23.4,1,23.6,0
2022-03-01 06:30:58,3.0,36.0,23.9,19.1,3.5,23.6,20.6,23.3,2,23.6,0
2022-03-01 06:36:12,3.0,34.0,24.1,19.2,3.5,23.6,20.6,23.1,3,23.6,0
2022-03-01 06:41:26,2.9,32.2,24.2,19.2,3.4,23.6,20.6,22.9,4,23.6,0
