Time,Outside,Flow,Return,Room,RollingAvgOutside,SlabTarget,SlabTrigger,SlabModelled,records_since_relay_change,heat_off_slab_temp,Call
2021-12-21 01:57:07,3.4,25.6,22.5,18.6,3.6,23.6,20.6,22.0,10,23.6,0
2021-12-21 02:02:42,3.4,25.6,22.4,18.6,3.6,23.6,20.6,21.8,11,23.6,0
2021-12-21 02:08:17,3.3,25.5,22.3,18.6,3.6,23.6,20.6,21.7,12,23.6,0
2021-12-21 02:13:52,3.3,25.3,22.2,18.5,3.6,23.6,20.6,21.5,13,23.6,0
2021-12-21 02:19:28,3.2,25.1,22.1,18.5,3.6,23.6,20.6,21.4,14,23.6,0
2021-12-21 02:25:03,3.2,24.8,22.0,18.4,3.6,23.6,20.6,21.2,15,23.6,0
2021-12-21 02:30:38,3.2,24.7,21.9,18.4,3.5,23.6,20.6,21.1,16,23.6,0
2021-12-21 02:36:13,3.2,24.6,21.9,18.4,3.5,23.6,20.6,21.0,17,23.6,0
2021-12-21 02:41:49,3.1,24.5,21.8,18.4,3.5,23.6,20.6,20.8,18,23.6,0
2021-12-21 02:47:24,3.1,24.6,21.8,18.3,3.5,23.6,20.6,20.7,19,23.6,0
2021-12-21 02:52:59,3.1,24.7,21.7,18.3,3.5,23.6,20.6,20.6,-1,23.6,1
2021-12-21 02:58:34,3.1,27.0,21.9,18.3,3.5,23.6,20.6,23.6,0,23.6,1
2021-12-21 03:04:10,3.1,34.6,21.9,18.2,3.5,23.6,20.6,23.4,1,23.6,1
2021-12-21 03:09:45,3.1,34.0,22.2,18.2,3.5,23.6,20.6,23.2,2,23.6,1
2021-12-21 03:15:20,3.1,37.5,22.4,18.2,3.5,23.6,20.6,23.1,3,23.6,1
2021-12-21 03:20:55,3.1,37.2,22.6,18.2,3.5,23.6,20.6,22.9,4,23.6,1
2021-12-21 03:26:30,3.0,34.4,22.6,18.2,3.5,23.6,20.6,22.7,5,23.6,1
2021-12-21 03:32:06,3.0,35.9,22.6,18.1,3.5,23.6,20.6,22.6,6,23.6,1
2021-12-21 03:37:41,3.0,35.7,22.7,18.1,3.5,23.6,20.6,22.4,7,23.6,1
2021-12-21 03:43:16,3.0,31.9,22.7,18.1,3.4,23.6,20.6,22.3,8,23.6,1
2021-12-21 03:48:51,3.0,36.9,22.8,18.1,3.4,23.6,20.6,22.1,9,23.6,1
2021-12-21 03:54:27,3.0,35.0,22.9,18.1,3.4,23.6,20.6,22.0,10,23.6,1
2021-12-21 04:00:02,3.0,34.4,22.9,18.1,3.4,23.6,20.6,21.8,11,23.6,1
2021-12-21 04:05:37,3.0,36.1,23.0,18.0,3.4,23.6,20.6,21.7,12,23.6,1
2021-12-21 04:11:12,3.0,36.9,23.0,18.0,3.4,23.6,20.6,21.5,13,23.6,1
2021-12-21 04:16:47,3.0,37.5,23.1,18.0,3.4,23.6,20.6,21.4,14,23.6,1
2021-12-21 04:22:23,3.0,37.3,23.1,18.0,3.4,23.6,20.6,21.2,15,23.6,1
2021-12-21 04:27:58,3.0,32.2,23.1,18.0,3.4,23.6,20.6,21.1,16,23.6,1
2021-12-21 04:33:33,3.0,32.8,23.1,18.0,3.4,23.6,20.6,21.0,17,23.6,1
2021-12-21 04:39:08,3.1,36.9,23.2,17.9,3.4,23.6,20.6,20.8,18,23.6,1
2021-12-21 04:44:44,3.1,37.2,23.3,17.9,3.4,23.6,20.6,20.7,19,23.6,1
2021-12-21 04:50:19,3.1,37.8,23.3,17.9,3.4,23.6,20.6,20.6,20,23.6,1
2021-12-21 04:55:54,3.0,37.9,23.3,17.9,3.4,23.7,20.7,20.4,21,23.6,1
2021-12-21 05:01:29,3.0,37.8,23.4,17.9,3.4,23.7,20.7,20.3,22,23.6,1
2021-12-21 05:07:04,3.0,36.7,23.4,17.9,3.3,23.7,20.7,20.2,23,23.6,1
2021-12-21 05:12:40,3.0,37.5,23.3,17.9,3.3,23.7,20.7,20.1,24,23.6,1
2021-12-21 05:18:15,3.1,37.8,23.3,17.9,3.3,23.7,20.7,19.9,25,23.6,1
2021-12-21 05:23:50,3.0,37.9,23.4,17.9,3.3,23.7,20.7,19.8,26,23.6,1
2021-12-21 05:29:25,3.0,38.4,23.5,17.9,3.3,23.7,20.7,19.7,27,23.6,1
2021-12-21 05:35:01,2.9,37.3,23.5,17.9,3.3,23.7,20.7,19.6,28,23.6,1
2021-12-21 05:40:36,2.9,32.4,23.5,17.9,3.3,23.7,20.7,19.5,29,23.6,1
2021-12-21 05:46:11,2.9,34.9,23.5,17.9,3.3,23.7,20.7,19.4,30,23.6,1
2021-12-21 05:51:46,2.9,39.0,23.6,17.9,3.3,23.7,20.7,19.2,31,23.6,1
2021-12-21 05:57:21,3.0,38.0,23.6,17.9,3.3,23.7,20.7,19.1,32,23.6,1
2021-12-21 06:02:57,2.9,37.2,23.6,17.9,3.2,23.7,20.7,19.0,33,23.6,1
2021-12-21 06:08:32,2.9,36.7,23.6,17.9,3.2,23.7,20.7,18.9,34,23.6,1
2021-12-21 06:14:07,3.0,35.4,23.7,17.9,3.2,23.7,20.7,18.8,35,23.6,1
2021-12-21 06:19:42,3.0,37.9,23.7,17.9,3.2,23.7,20.7,18.7,-1,23.7,0
2021-12-21 06:25:18,3.0,35.5,23.7,17.9,3.2,23.7,20.7,23.7,0,23.7,0
2021-12-21 06:30:53,2.9,33.0,23.7,17.9,3.2,23.7,20.7,23.6,1,23.7,0
2021-12-21 06:36:28,2.9,31.5,23.6,17.9,3.2,23.7,20.7,23.4,2,23.7,0
2021-12-21 06:42:03,2.9,29.9,23.5,18.0,3.2,23.7,20.7,23.2,3,23.7,0
2021-12-21 06:47:38,2.8,28.6,23.5,17.9,3.2,23.7,20.7,23.1,4,23.7,0
2021-12-21 06:53:14,2.8,27.5,23.3,18.0,3.2,23.7,20.7,22.9,5,23.7,0
2021-12-21 06:58:49,2.8,26.5,23.1,17.9,3.1,23.7,20.7,22.8,6,23.7,0
2021-12-21 07:04:24,2.8,25.8,22.9,18.0,3.1,23.7,20.7,22.6,-1,23.7,1
2021-12-21 07:09:59,2.8,27.3,22.9,18.0,3.1,23.7,20.7,23.7,0,23.7,1
2021-12-21 07:15:35,2.7,34.9,22.6,18.0,3.1,23.8,20.8,23.6,1,23.7,1
2021-12-21 07:21:10,2.7,37.0,22.7,18.0,3.1,23.8,20.8,23.4,2,23.7,1
2021-12-21 07:26:45,2.8,35.3,22.2,17.9,3.1,23.8,20.8,23.2,3,23.7,1
2021-12-21 07:32:20,2.7,35.2,22.5,17.9,3.1,23.8,20.8,23.1,4,23.7,1
2021-12-21 07:37:55,2.7,36.7,22.9,17.9,3.1,23.8,20.8,22.9,5,23.7,1
2021-12-21 07:43:31,2.7,33.9,22.9,17.9,3.1,23.8,20.8,22.8,6,23.7,1
2021-12-21 07:49:06,2.7,34.6,22.9,17.9,3.0,23.8,20.8,22.6,7,23.7,1
2021-12-21 07:54:41,2.7,33.1,22.4,17.9,3.0,23.8,20.8,22.4,8,23.7,1
2021-12-21 08:00:16,2.7,33.5,22.6,18.0,3.0,23.8,20.8,22.3,9,23.7,1
2021-12-21 08:05:52,2.6,29.6,22.6,17.9,3.0,23.8,20.8,22.1,10,23.7,1
2021-12-21 08:11:27,2.7,30.8,22.3,17.9,3.0,23.8,20.8,22.0,11,23.7,1
2021-12-21 08:17:02,2.6,36.4,22.7,18.0,3.0,23.8,20.8,21.8,12,23.7,1
2021-12-21 08:22:37,2.6,37.9,23.1,17.9,3.0,23.8,20.8,21.7,13,23.7,1
2021-12-21 08:28:12,2.6,38.3,23.1,17.9,3.0,23.8,20.8,21.5,14,23.7,1
2021-12-21 08:33:48,2.6,38.3,23.1,17.8,3.0,23.8,20.8,21.4,15,23.7,1
2021-12-21 08:39:23,2.6,38.7,23.2,17.8,2.9,23.8,20.8,21.3,16,23.7,1
2021-12-21 08:44:58,2.6,36.6,23.2,17.8,2.9,23.8,20.8,21.1,17,23.7,1
2021-12-21 08:50:33,2.6,33.0,23.1,17.8,2.9,23.8,20.8,21.0,18,23.7,1
2021-12-21 08:56:09,2.6,37.2,23.2,17.8,2.9,23.8,20.8,20.9,19,23.7,1
2021-12-21 09:01:44,2.6,37.9,23.3,17.8,2.9,23.8,20.8,20.7,20,23.7,1
2021-12-21 09:07:19,2.6,38.7,23.3,17.8,2.9,23.8,20.8,20.6,21,23.7,1
2021-12-21 09:12:54,2.6,38.8,23.2,17.8,2.9,23.8,20.8,20.5,22,23.7,1
2021-12-21 09:18:29,2.6,39.2,23.2,17.9,2.9,23.8,20.8,20.3,23,23.7,1
2021-12-21 09:24:05,2.6,39.9,23.2,17.8,2.9,23.8,20.8,20.2,24,23.7,1
2021-12-21 09:29:40,2.7,39.1,23.2,17.8,2.9,23.9,20.9,20.1,25,23.7,1
2021-12-21 09:35:15,2.8,38.5,23.3,17.8,2.9,23.9,20.9,20.0,26,23.7,1
2021-12-21 09:40:50,2.7,38.5,23.3,17.8,2.9,23.9,20.9,19.9,27,23.7,1
2021-12-21 09:46:26,2.7,38.3,23.4,17.8,2.9,23.9,20.9,19.7,28,23.7,1
2021-12-21 09:52:01,2.7,39.3,23.5,17.8,2.9,23.9,20.9,19.6,29,23.7,1
2021-12-21 09:57:36,2.7,39.1,23.6,17.8,2.8,23.9,20.9,19.5,30,23.7,1
2021-12-21 10:03:11,2.8,39.8,23.6,17.8,2.8,23.9,20.9,19.4,31,23.7,1
2021-12-21 10:08:46,2.7,39.3,23.7,17.9,2.8,23.9,20.9,19.3,32,23.7,1
2021-12-21 10:14:22,2.8,38.8,23.7,17.9,2.8,23.9,20.9,19.2,33,23.7,1
2021-12-21 10:19:57,2.8,39.0,23.6,17.9,2.8,23.9,20.9,19.1,34,23.7,1
2021-12-21 10:25:32,2.9,38.5,23.6,17.9,2.8,23.9,20.9,19.0,35,23.7,1
2021-12-21 10:31:07,2.8,38.8,23.5,17.9,2.8,23.9,20.9,18.9,36,23.7,1
2021-12-21 10:36:43,2.8,39.6,23.5,17.9,2.8,23.9,20.9,18.8,37,23.7,1
2021-12-21 10:42:18,2.8,40.0,23.6,17.9,2.8,23.9,20.9,18.7,38,23.7,1
2021-12-21 10:47:53,2.8,39.9,23.6,17.9,2.8,23.9,20.9,18.6,39,23.7,1
2021-12-21 10:53:28,2.9,39.4,23.8,17.9,2.8,23.9,20.9,18.5,40,23.7,1
2021-12-21 10:59:03,2.9,39.1,23.8,17.9,2.8,23.9,20.9,18.4,41,23.7,1
2021-12-21 11:04:39,2.8,38.2,23.9,17.9,2.8,23.9,20.9,18.3,-1,23.9,0
2021-12-21 11:10:14,2.8,37.7,23.9,17.9,2.8,23.9,20.9,23.9,0,23.9,0
2021-12-21 11:15:49,2.9,37.9,23.9,17.9,2.8,23.9,20.9,23.7,1,23.9,0
2021-12-21 11:21:24,2.9,35.8,24.0,17.9,2.8,23.9,20.9,23.6,2,23.9,0
2021-12-21 11:27:00,2.9,33.5,24.0,17.9,2.8,23.9,20.9,23.4,3,23.9,0
2021-12-21 11:32:35,2.9,31.6,23.8,17.9,2.8,23.9,20.9,23.2,4,23.9,0
2021-12-21 11:38:10,3.1,29.9,23.6,18.0,2.8,23.9,20.9,23.1,5,23.9,0
2021-12-21 11:43:45,3.2,28.5,23.5,18.0,2.8,23.9,20.9,22.9,6,23.9,0
2021-12-21 11:49:20,3.1,27.3,23.3,18.0,2.8,23.9,20.9,22.7,7,23.9,0
2021-12-21 11:54:56,3.1,26.3,23.1,18.0,2.8,23.9,20.9,22.6,8,23.9,0
2021-12-21 12:00:31,3.0,25.5,22.9,18.0,2.8,23.9,20.9,22.4,9,23.9,0
2021-12-21 12:06:06,2.9,24.8,22.6,18.0,2.8,23.9,20.9,22.3,10,23.9,0
2021-12-21 12:11:41,2.9,24.3,22.4,18.0,2.8,23.9,20.9,22.1,11,23.9,0
2021-12-21 12:17:17,2.8,23.9,22.3,18.0,2.8,23.9,20.9,22.0,12,23.9,0
2021-12-21 12:22:52,2.8,23.6,22.2,18.0,2.8,23.9,20.9,21.8,-1,23.9,1
2021-12-21 12:28:27,2.9,23.9,22.1,18.0,2.8,23.9,20.9,23.9,0,23.9,1
2021-12-21 12:34:02,3.0,31.3,22.1,18.0,2.8,23.9,20.9,23.7,1,23.9,1
2021-12-21 12:39:37,3.0,36.0,22.6,17.9,2.8,23.9,20.9,23.6,2,23.9,1
2021-12-21 12:45:13,3.0,33.8,22.9,17.9,2.8,23.9,20.9,23.4,3,23.9,1
2021-12-21 12:50:48,2.9,35.0,23.1,17.9,2.8,23.9,20.9,23.2,4,23.9,1
2021-12-21 12:56:23,3.0,36.8,23.3,17.9,2.8,23.9,20.9,23.1,5,23.9,1
2021-12-21 13:01:58,3.2,33.7,23.3,17.9,2.8,23.9,20.9,22.9,6,23.9,1
2021-12-21 13:07:34,3.2,36.4,23.4,17.9,2.8,23.9,20.9,22.7,7,23.9,1
2021-12-21 13:13:09,3.2,34.7,23.4,17.9,2.8,23.9,20.9,22.6,8,23.9,1
2021-12-21 13:18:44,3.3,35.1,23.4,17.9,2.8,23.9,20.9,22.4,9,23.9,1
2021-12-21 13:24:19,3.2,37.2,23.5,17.9,2.8,23.9,20.9,22.3,10,23.9,1
2021-12-21 13:29:54,3.2,35.7,23.5,17.9,2.8,23.9,20.9,22.1,11,23.9,1
2021-12-21 13:35:30,3.2,32.7,23.5,17.9,2.8,23.9,20.9,22.0,12,23.9,1
2021-12-21 13:41:05,3.2,35.0,23.4,17.9,2.8,23.9,20.9,21.8,13,23.9,1
2021-12-21 13:46:40,3.1,32.9,23.3,17.9,2.8,23.9,20.9,21.7,14,23.9,1
2021-12-21 13:52:16,3.4,35.8,23.4,17.9,2.9,23.9,20.9,21.6,15,23.9,1
2021-12-21 13:57:51,3.3,37.4,23.3,17.9,2.9,23.9,20.9,21.4,16,23.9,1
2021-12-21 14:03:26,3.3,37.5,23.4,17.9,2.9,23.9,20.9,21.3,17,23.9,1
2021-12-21 14:09:01,3.4,37.7,23.5,17.9,2.9,23.8,20.8,21.1,18,23.9,1
2021-12-21 14:14:36,3.4,38.0,23.6,17.9,2.9,23.8,20.8,21.0,19,23.9,1
2021-12-21 14:20:12,3.3,38.5,23.7,17.9,2.9,23.8,20.8,20.9,20,23.9,1
2021-12-21 14:25:47,3.3,35.8,23.7,17.9,2.9,23.8,20.8,20.7,21,23.9,1
2021-12-21 14:31:22,3.2,32.7,23.6,17.9,2.9,23.8,20.8,20.6,22,23.9,1
2021-12-21 14:36:57,3.3,38.0,23.7,17.9,2.9,23.8,20.8,20.5,23,23.9,1
2021-12-21 14:42:32,3.3,37.3,23.7,17.9,2.9,23.8,20.8,20.4,24,23.9,1
2021-12-21 14:48:08,3.2,34.6,23.6,17.9,2.9,23.8,20.8,20.2,25,23.9,1
2021-12-21 14:53:43,3.2,33.8,23.6,17.9,2.9,23.8,20.8,20.1,26,23.9,1
2021-12-21 14:59:18,3.2,37.4,23.6,17.9,3.0,23.8,20.8,20.0,27,23.9,1
2021-12-21 15:04:53,3.1,37.8,23.7,17.9,3.0,23.8,20.8,19.9,28,23.9,1
2021-12-21 15:10:28,3.2,35.0,23.8,17.9,3.0,23.8,20.8,19.8,29,23.9,1
2021-12-21 15:16:04,3.1,33.1,23.8,17.9,3.0,23.8,20.8,19.7,30,23.9,1
2021-12-21 15:21:39,3.1,36.4,23.8,17.9,3.0,23.8,20.8,19.6,-1,23.8,0
2021-12-21 15:27:14,3.0,37.5,23.9,17.9,3.0,23.8,20.8,23.8,0,23.8,0
2021-12-21 15:32:49,3.0,35.2,23.9,17.9,3.0,23.8,20.8,23.7,1,23.8,0
2021-12-21 15:38:25,3.1,32.2,23.9,17.9,3.0,23.8,20.8,23.5,2,23.8,0
2021-12-21 15:44:00,3.1,30.5,23.8,17.9,3.0,23.8,20.8,23.3,3,23.8,0
2021-12-21 15:49:35,2.9,29.2,23.7,17.9,3.0,23.8,20.8,23.2,4,23.8,0
2021-12-21 15:55:10,3.0,28.2,23.7,17.9,3.0,23.8,20.8,23.0,5,23.8,0
2021-12-21 16:00:46,3.0,27.5,23.7,18.0,3.0,23.8,20.8,22.8,6,23.8,0
2021-12-21 16:06:21,3.0,26.9,23.6,18.0,3.0,23.8,20.8,22.7,7,23.8,0
2021-12-21 16:11:56,2.9,26.5,23.6,17.9,3.0,23.8,20.8,22.5,-1,23.8,1
2021-12-21 16:17:31,2.9,29.4,23.8,17.9,3.0,23.8,20.8,23.8,0,23.8,1
2021-12-21 16:23:07,2.8,39.1,23.2,17.9,3.0,23.8,20.8,23.7,1,23.8,1
2021-12-21 16:28:42,2.8,40.2,23.3,18.0,3.0,23.8,20.8,23.5,2,23.8,1
2021-12-21 16:34:17,2.8,34.7,23.4,18.1,3.0,23.8,20.8,23.3,3,23.8,1
2021-12-21 16:39:52,2.8,37.5,23.7,18.1,3.0,23.8,20.8,23.2,4,23.8,1
2021-12-21 16:45:28,2.9,40.8,24.0,18.1,3.0,23.8,20.8,23.0,5,23.8,1
2021-12-21 16:51:03,2.8,37.1,24.0,18.2,3.0,23.8,20.8,22.8,6,23.8,1
2021-12-21 16:56:38,2.8,38.7,24.1,18.2,3.0,23.8,20.8,22.7,-1,24.1,0
2021-12-21 17:02:13,2.8,39.8,24.3,18.2,3.0,23.8,20.8,24.1,0,24.1,0
2021-12-21 17:07:48,2.8,39.4,24.4,18.3,3.0,23.8,20.8,24.0,1,24.1,0
2021-12-21 17:13:24,2.7,37.7,24.5,18.3,3.0,23.8,20.8,23.8,2,24.1,0
2021-12-21 17:18:59,2.7,35.0,24.6,18.3,3.0,23.8,20.8,23.6,3,24.1,0
2021-12-21 17:24:34,2.7,32.8,24.7,18.3,3.0,23.8,20.8,23.5,4,24.1,0
2021-12-21 17:30:09,2.7,31.1,24.7,18.3,3.0,23.8,20.8,23.3,5,24.1,0
2021-12-21 17:35:45,2.7,29.6,24.6,18.3,3.0,23.8,20.8,23.2,6,24.1,0
2021-12-21 17:41:20,2.7,28.7,24.6,18.3,3.0,23.8,20.8,23.0,7,24.1,0
2021-12-21 17:46:55,2.6,28.0,24.5,18.4,3.0,23.8,20.8,22.8,8,24.1,0
2021-12-21 17:52:30,2.5,27.3,24.2,18.5,3.0,23.8,20.8,22.7,9,24.1,0
2021-12-21 17:58:05,2.4,26.8,24.1,18.5,3.0,23.8,20.8,22.5,10,24.1,0
2021-12-21 18:03:41,2.3,26.3,23.8,18.4,3.0,23.8,20.8,22.4,11,24.1,0
2021-12-21 18:09:16,2.1,25.9,23.7,18.4,3.0,23.8,20.8,22.2,12,24.1,0
2021-12-21 18:14:51,2.1,25.5,23.5,18.3,3.0,23.8,20.8,22.1,13,24.1,0
2021-12-21 18:20:26,2.1,25.1,23.2,18.3,3.0,23.8,20.8,21.9,14,24.1,0
2021-12-21 18:26:02,2.0,24.8,23.0,18.2,2.9,23.8,20.8,21.8,15,24.1,0
2021-12-21 18:31:37,1.8,24.4,22.9,18.2,2.9,23.8,20.8,21.7,16,24.1,0
2021-12-21 18:37:12,1.9,24.1,22.7,18.3,2.9,23.8,20.8,21.5,17,24.1,0
2021-12-21 18:42:47,2.0,24.0,22.5,18.3,2.9,23.8,20.8,21.4,18,24.1,0
2021-12-21 18:48:22,1.9,23.9,22.4,18.3,2.9,23.8,20.8,21.3,19,24.1,0
2021-12-21 18:53:58,2.1,23.9,22.3,18.3,2.9,23.9,20.9,21.1,20,24.1,0
2021-12-21 18:59:33,2.2,24.0,22.3,18.2,2.9,23.9,20.9,21.0,21,24.1,0
2021-12-21 19:05:08,2.2,23.9,22.3,18.2,2.9,23.9,20.9,20.9,22,24.1,0
2021-12-21 19:10:43,2.3,23.9,22.3,18.2,2.8,23.9,20.9,20.7,-1,24.1,1
2021-12-21 19:16:19,2.4,24.3,22.3,18.2,2.8,23.9,20.9,24.1,0,24.1,1
2021-12-21 19:21:54,2.4,29.4,22.1,18.3,2.8,23.9,20.9,24.0,1,24.1,1
2021-12-21 19:27:29,2.5,30.7,22.1,18.2,2.8,23.9,20.9,23.8,2,24.1,1
2021-12-21 19:33:04,2.5,32.6,22.4,18.2,2.8,23.9,20.9,23.6,3,24.1,1
2021-12-21 19:38:39,2.7,33.2,22.7,18.1,2.8,23.9,20.9,23.5,4,24.1,1
2021-12-21 19:44:15,2.7,30.1,22.8,18.1,2.8,23.9,20.9,23.3,5,24.1,1
2021-12-21 19:49:50,2.8,31.3,22.7,18.1,2.8,23.9,20.9,23.2,6,24.1,1
2021-12-21 19:55:25,2.8,31.0,22.7,18.1,2.8,23.9,20.9,23.0,7,24.1,1
2021-12-21 20:01:00,2.8,34.2,22.9,18.0,2.8,23.9,20.9,22.8,8,24.1,1
2021-12-21 20:06:36,2.8,34.3,23.0,18.0,2.8,23.9,20.9,22.7,9,24.1,1
2021-12-21 20:12:11,2.8,37.0,23.1,18.0,2.8,23.9,20.9,22.5,10,24.1,1
2021-12-21 20:17:46,2.8,37.9,23.3,18.0,2.8,23.9,20.9,22.4,11,24.1,1
2021-12-21 20:23:21,2.8,38.4,23.5,18.0,2.8,23.9,20.9,22.2,12,24.1,1
2021-12-21 20:28:56,2.8,33.4,23.7,18.0,2.8,23.9,20.9,22.1,13,24.1,1
2021-12-21 20:34:32,2.8,32.6,23.7,18.0,2.8,23.9,20.9,21.9,14,24.1,1
2021-12-21 20:40:07,2.9,35.3,23.6,18.0,2.7,23.9,20.9,21.8,15,24.1,1
2021-12-21 20:45:42,2.8,37.5,23.7,17.9,2.7,23.9,20.9,21.7,16,24.1,1
2021-12-21 20:51:17,2.8,38.8,23.8,17.9,2.7,23.9,20.9,21.5,17,24.1,1
2021-12-21 20:56:53,2.8,38.5,23.8,18.0,2.7,23.9,20.9,21.4,18,24.1,1
2021-12-21 21:02:28,2.7,35.5,23.9,18.3,2.7,23.9,20.9,21.3,19,24.1,1
2021-12-21 21:08:03,2.7,31.1,23.6,18.4,2.7,23.9,20.9,21.1,20,24.1,1
2021-12-21 21:13:38,2.8,35.5,23.5,18.4,2.7,23.9,20.9,21.0,21,24.1,1
2021-12-21 21:19:13,2.8,34.7,23.7,18.5,2.7,23.9,20.9,20.9,22,24.1,1
2021-12-21 21:24:49,2.7,34.0,23.7,18.5,2.7,23.9,20.9,20.7,23,24.1,1
2021-12-21 21:30:24,2.8,34.0,23.7,18.5,2.7,23.9,20.9,20.6,24,24.1,1
2021-12-21 21:35:59,2.7,33.9,23.7,18.5,2.7,23.9,20.9,20.5,25,24.1,1
2021-12-21 21:41:34,2.8,37.1,23.9,18.5,2.7,23.9,20.9,20.4,26,24.1,1
2021-12-21 21:47:10,2.7,37.2,23.9,18.5,2.7,23.9,20.9,20.3,-1,23.9,0
2021-12-21 21:52:45,2.7,38.1,24.0,18.5,2.7,23.9,20.9,23.9,0,23.9,0
2021-12-21 21:58:20,2.7,38.2,24.0,18.5,2.7,23.9,20.9,23.8,1,23.9,0
