Time,Outside,Flow,Return,Room,RollingAvgOutside,SlabTarget,SlabTrigger,SlabModelled,records_since_relay_change,heat_off_slab_temp,Call
2022-01-27 22:14:17,5.8,30.7,20.5,21.8,6.4,22.4,19.4,19.3,24,22.8,1
2022-01-27 22:19:31,5.8,30.4,20.5,21.7,6.4,22.5,19.5,19.2,25,22.8,1
2022-01-27 22:24:45,5.8,34.4,20.7,21.5,6.4,22.5,19.5,19.0,26,22.8,1
2022-01-27 22:29:59,5.9,33.6,20.8,21.1,6.4,22.5,19.5,18.9,27,22.8,1
2022-01-27 22:35:13,5.9,31.4,20.8,20.9,6.3,22.5,19.5,18.8,28,22.8,1
2022-01-27 22:40:28,5.7,33.9,20.9,20.7,6.3,22.5,19.5,18.7,29,22.8,1
2022-01-27 22:45:42,5.8,32.0,20.9,20.5,6.3,22.5,19.5,18.6,30,22.8,1
2022-01-27 22:50:56,5.8,31.1,20.7,20.4,6.3,22.5,19.5,18.5,31,22.8,1
2022-01-27 22:56:10,5.8,34.7,20.7,20.3,6.3,22.5,19.5,18.4,32,22.8,1
2022-01-27 23:01:24,5.6,31.8,20.8,20.2,6.3,22.5,19.5,18.3,33,22.8,1
2022-01-27 23:06:39,5.4,31.9,21.0,20.1,6.3,22.5,19.5,18.2,34,22.8,1
2022-01-27 23:11:53,5.1,36.7,21.1,20.0,6.3,22.5,19.5,18.1,35,22.8,1
2022-01-27 23:17:07,5.4,36.1,21.2,20.0,6.2,22.5,19.5,18.0,36,22.8,1
2022-01-27 23:22:21,5.5,32.9,21.3,19.9,6.2,22.5,19.5,17.9,37,22.8,1
2022-01-27 23:27:35,5.6,33.3,21.3,19.9,6.2,22.5,19.5,17.8,38,22.8,1
2022-01-27 23:32:49,5.5,35.1,21.4,19.8,6.2,22.5,19.5,17.7,39,22.8,1
2022-01-27 23:38:04,5.4,32.1,21.3,19.8,6.2,22.5,19.5,17.6,40,22.8,1
2022-01-27 23:43:18,5.4,33.6,21.3,19.7,6.2,22.5,19.5,17.5,41,22.8,1
2022-01-27 23:48:32,5.4,33.2,21.5,19.6,6.2,22.5,19.5,17.4,42,22.8,1
2022-01-27 23:53:46,5.4,33.5,21.5,19.6,6.2,22.5,19.5,17.3,43,22.8,1
2022-01-27 23:59:00,5.1,35.5,21.7,19.6,6.1,22.5,19.5,17.2,44,22.8,1
2022-01-28 00:04:14,4.9,33.4,21.7,19.5,6.1,22.5,19.5,17.2,45,22.8,1
2022-01-28 00:09:29,4.5,33.6,21.7,19.5,6.1,22.6,19.6,17.1,46,22.8,1
2022-01-28 00:14:43,4.6,35.2,21.8,19.5,6.1,22.6,19.6,17.0,47,22.8,1
2022-01-28 00:19:57,4.8,32.1,21.9,19.4,6.0,22.6,19.6,16.9,48,22.8,1
2022-01-28 00:25:11,4.8,33.5,21.9,19.4,6.0,22.6,19.6,16.9,49,22.8,1
2022-01-28 00:30:25,4.6,35.7,21.9,19.4,6.0,22.6,19.6,16.8,50,22.8,1
2022-01-28 00:35:40,4.4,33.4,21.9,19.4,5.9,22.6,19.6,16.7,51,22.8,1
2022-01-28 00:40:54,4.5,30.5,21.9,19.3,5.9,22.6,19.6,16.7,52,22.8,1
2022-01-28 00:46:08,4.9,32.7,22.0,19.3,5.9,22.7,19.7,16.6,53,22.8,1
2022-01-28 00:51:22,4.9,35.7,22.0,19.3,5.8,22.7,19.7,16.5,54,22.8,1
2022-01-28 00:56:36,5.1,35.8,22.0,19.3,5.8,22.7,19.7,16.5,55,22.8,1
2022-01-28 01:01:51,5.1,31.3,21.9,19.3,5.8,22.7,19.7,16.4,56,22.8,1
2022-01-28 01:07:05,5.2,35.1,22.0,19.2,5.8,22.7,19.7,16.4,57,22.8,1
2022-01-28 01:12:19,5.2,30.8,22.0,19.2,5.7,22.7,19.7,16.3,58,22.8,1
2022-01-28 01:17:33,5.3,34.3,22.1,19.2,5.7,22.7,19.7,16.3,59,22.8,1
2022-01-28 01:22:47,5.4,36.8,22.2,19.2,5.7,22.7,19.7,16.2,60,22.8,1
2022-01-28 01:28:01,5.4,37.0,22.2,19.2,5.7,22.7,19.7,16.2,61,22.8,1
2022-01-28 01:33:15,5.4,35.1,22.3,19.2,5.7,22.7,19.7,16.1,62,22.8,1
2022-01-28 01:38:30,5.4,32.8,22.3,19.2,5.6,22.7,19.7,16.1,63,22.8,1
2022-01-28 01:43:44,5.4,36.7,22.3,19.2,5.6,22.8,19.8,16.0,64,22.8,1
2022-01-28 01:48:58,5.4,35.3,22.4,19.1,5.6,22.8,19.8,16.0,65,22.8,1
2022-01-28 01:54:12,5.4,31.8,22.3,19.1,5.6,22.8,19.8,16.0,66,22.8,1
2022-01-28 01:59:27,5.3,35.3,22.4,19.1,5.6,22.8,19.8,15.9,67,22.8,1
2022-01-28 02:04:41,5.3,35.7,22.5,19.1,5.6,22.8,19.8,15.9,68,22.8,1
2022-01-28 02:09:55,5.3,36.4,22.5,19.1,5.5,22.8,19.8,15.8,69,22.8,1
2022-01-28 02:15:09,5.3,32.9,22.5,19.1,5.5,22.8,19.8,15.8,70,22.8,1
2022-01-28 02:20:23,5.2,35.8,22.6,19.1,5.5,22.8,19.8,15.8,71,22.8,1
2022-01-28 02:25:37,5.2,33.3,22.6,19.1,5.5,22.8,19.8,15.8,72,22.8,1
2022-01-28 02:30:52,5.2,33.4,22.6,19.1,5.5,22.8,19.8,15.7,73,22.8,1
2022-01-28 02:36:06,5.2,34.2,22.7,19.1,5.5,22.8,19.8,15.7,74,22.8,1
2022-01-28 02:41:20,5.2,36.8,22.8,19.1,5.4,22.8,19.8,15.7,75,22.8,1
2022-01-28 02:46:34,5.2,36.3,22.8,19.1,5.4,22.8,19.8,15.7,76,22.8,1
2022-01-28 02:51:48,5.1,37.0,22.8,19.1,5.4,22.8,19.8,15.7,77,22.8,1
2022-01-28 02:57:02,5.1,32.6,22.8,19.1,5.4,22.8,19.8,15.7,78,22.8,1
2022-01-28 03:02:17,5.1,35.7,22.8,19.1,5.4,22.8,19.8,15.6,79,22.8,1
2022-01-28 03:07:31,5.1,34.5,22.9,19.1,5.4,22.8,19.8,15.6,-1,22.9,0
2022-01-28 03:12:45,5.1,33.7,22.9,19.1,5.4,22.9,19.9,22.9,0,22.9,0
2022-01-28 03:17:59,5.1,35.9,22.9,19.1,5.4,22.9,19.9,22.7,1,22.9,0
2022-01-28 03:23:13,5.2,34.1,22.9,19.0,5.3,22.9,19.9,22.5,2,22.9,0
2022-01-28 03:28:27,5.2,31.8,22.7,19.1,5.3,22.9,19.9,22.4,3,22.9,0
2022-01-28 03:33:42,5.2,29.7,22.4,19.1,5.3,22.9,19.9,22.2,4,22.9,0
2022-01-28 03:38:56,5.3,28.2,22.2,19.0,5.3,22.9,19.9,22.0,5,22.9,0
2022-01-28 03:44:10,5.2,27.1,22.1,19.0,5.3,22.9,19.9,21.9,6,22.9,0
2022-01-28 03:49:24,5.3,26.1,21.9,19.0,5.3,22.9,19.9,21.7,7,22.9,0
2022-01-28 03:54:38,5.4,25.3,21.8,19.0,5.3,22.9,19.9,21.6,8,22.9,0
2022-01-28 03:59:53,5.4,24.7,21.7,19.0,5.3,22.9,19.9,21.4,9,22.9,0
2022-01-28 04:05:07,5.4,24.2,21.7,19.0,5.3,22.9,19.9,21.3,10,22.9,0
2022-01-28 04:10:21,5.4,23.8,21.6,19.0,5.3,22.9,19.9,21.1,11,22.9,0
2022-01-28 04:15:35,5.5,23.5,21.4,19.0,5.3,22.9,19.9,21.0,12,22.9,0
2022-01-28 04:20:49,5.6,23.4,21.5,19.0,5.3,22.9,19.9,20.8,13,22.9,0
2022-01-28 04:26:03,5.5,23.2,21.4,19.0,5.3,22.9,19.9,20.7,14,22.9,0
2022-01-28 04:31:17,5.5,23.1,21.4,19.0,5.3,22.9,19.9,20.5,15,22.9,0
2022-01-28 04:36:32,5.5,23.0,21.4,18.9,5.3,22.9,19.9,20.4,16,22.9,0
2022-01-28 04:41:46,5.5,23.0,21.3,18.9,5.3,22.9,19.9,20.2,17,22.9,0
2022-01-28 04:47:00,5.5,23.0,21.3,19.0,5.3,22.9,19.9,20.1,18,22.9,0
2022-01-28 04:52:14,5.5,23.1,21.3,19.0,5.3,22.9,19.9,20.0,19,22.9,0
2022-01-28 04:57:28,5.5,23.2,21.4,19.0,5.3,22.9,19.9,19.8,-1,22.9,1
2022-01-28 05:02:42,5.5,24.4,21.5,18.9,5.2,22.9,19.9,22.9,0,22.9,1
2022-01-28 05:07:57,5.5,31.2,21.4,18.9,5.2,22.9,19.9,22.7,1,22.9,1
2022-01-28 05:13:11,5.5,33.0,21.6,18.9,5.2,22.9,19.9,22.5,2,22.9,1
2022-01-28 05:18:25,5.4,36.6,21.8,18.9,5.2,22.9,19.9,22.4,3,22.9,1
2022-01-28 05:23:39,5.4,35.5,22.0,18.9,5.2,22.9,19.9,22.2,4,22.9,1
2022-01-28 05:28:53,5.4,35.9,22.1,18.9,5.2,22.9,19.9,22.0,5,22.9,1
2022-01-28 05:34:07,5.4,30.7,22.1,18.9,5.2,22.9,19.9,21.9,6,22.9,1
2022-01-28 05:39:22,5.4,33.2,22.1,18.9,5.2,22.9,19.9,21.7,7,22.9,1
2022-01-28 05:44:36,5.4,31.4,22.2,18.9,5.2,22.9,19.9,21.6,8,22.9,1
2022-01-28 05:49:50,5.4,33.2,22.2,18.9,5.2,22.9,19.9,21.4,9,22.9,1
2022-01-28 05:55:04,5.4,36.7,22.3,18.9,5.2,22.9,19.9,21.3,10,22.9,1
2022-01-28 06:00:18,5.4,37.0,22.4,18.9,5.2,22.9,19.9,21.1,11,22.9,1
2022-01-28 06:05:32,5.4,37.9,22.4,18.9,5.2,22.9,19.9,21.0,12,22.9,1
2022-01-28 06:10:47,5.4,37.3,22.4,18.9,5.2,22.9,19.9,20.8,13,22.9,1
2022-01-28 06:16:01,5.4,37.5,22.4,18.9,5.2,22.9,19.9,20.7,14,22.9,1
2022-01-28 06:21:15,5.3,38.0,22.5,18.9,5.2,22.9,19.9,20.5,15,22.9,1
2022-01-28 06:26:29,5.2,37.8,22.6,18.9,5.3,22.9,19.9,20.4,16,22.9,1
2022-01-28 06:31:43,5.2,31.6,22.5,18.9,5.3,22.9,19.9,20.2,17,22.9,1
2022-01-28 06:36:58,5.3,33.9,22.5,18.9,5.3,22.9,19.9,20.1,18,22.9,1
2022-01-28 06:42:12,5.2,37.5,22.6,18.9,5.3,22.9,19.9,20.0,19,22.9,1
2022-01-28 06:47:26,5.2,33.8,22.5,18.9,5.3,22.9,19.9,19.8,20,22.9,1
2022-01-28 06:52:40,5.2,33.2,22.5,18.9,5.3,22.9,19.9,19.7,21,22.9,1
2022-01-28 06:57:54,5.1,38.0,22.7,18.9,5.3,22.9,19.9,19.6,22,22.9,1
2022-01-28 07:03:09,5.0,38.6,22.6,18.9,5.3,22.9,19.9,19.5,23,22.9,1
2022-01-28 07:09:24,5.0,35.5,22.5,18.9,5.3,22.9,19.9,19.3,24,22.9,1
